ID,Longitude,Latitude,year,month,LST_d,LST_n
113,-50.5,-11.5,2017,6,31.2112957521739,20.9895193904762
114,-50.5,-11.5,2017,7,32.9896195037037,18.7671345285714
115,-50.5,-11.5,2017,8,38.6687915,20.5539073086957
116,-50.5,-11.5,2017,9,41.5425998869565,22.271995545
117,-50.5,-11.5,2017,10,38.1249949166667,23.6153822692308
118,-50.5,-11.5,2017,11,33.73999025,23.4799957
119,-50.5,-11.5,2017,12,31.2299881,23.81999205
120,-50.5,-11.5,2018,1,31.6466624,23.619995125
121,-50.5,-11.5,2018,2,31.70999145,24.2533264333333
122,-50.5,-11.5,2018,3,30.389991775,25.0799942
123,-50.5,-11.5,2018,4,31.0028424857143,23.6571350285714
124,-50.5,-11.5,2018,5,30.664993275,22.7282301941176
125,-50.5,-11.5,2018,6,31.1661459115385,20.2907632730769
126,-50.5,-11.5,2018,7,34.0148100592593,19.6057063571429
127,-50.5,-11.5,2018,8,36.6499952863636,20.69899293
128,-50.5,-11.5,2018,9,36.6061471923077,21.5476872384615
129,-50.5,-11.5,2018,10,35.39998778,24.4299927
130,-50.5,-11.5,2018,11,31.8200073,23.72998045
131,-50.5,-11.5,2018,12,31.3622131222222,23.2649918
132,-50.5,-11.5,2019,1,31.3624878,23.4099884
133,-50.5,-11.5,2019,2,31.20332845,24.12998965
134,-50.5,-11.5,2019,3,31.184989925,23.8899994
135,-50.5,-11.5,2019,4,29.4749908625,22.9771336
136,-50.5,-11.5,2019,5,30.3933279857143,23.6249961875
137,-50.5,-11.5,2019,6,30.3258234625,21.065707252381
138,-50.5,-11.5,2019,7,32.43845425,19.6582535434783
139,-50.5,-11.5,2019,8,37.2621010263158,20.0499966958333
140,-50.5,-11.5,2019,9,42.4428492857143,22.6199909636364
141,-50.5,-11.5,2019,10,37.5371355142857,25
142,-50.5,-11.5,2019,11,33.6999991285714,NA
143,-50.5,-11.5,2019,12,33.91999055,24.89499665
144,-50.5,-11.5,2020,1,31.11997985,24.85199586
145,-50.5,-11.5,2020,2,29.3466593333333,23.7200012
146,-50.5,-11.5,2020,3,28.6866658333334,26.2999878
147,-50.5,-11.5,2020,4,30.7999916,24.5399894625
148,-50.5,-11.5,2020,5,29.5533277722222,21.9345370454545
149,-50.5,-11.5,2020,6,30.42159302,21.3130347217391
150,-50.5,-11.5,2020,7,32.273594976,19.9836342363636
151,-50.5,-11.5,2020,8,36.1308225,20.1690854136364
152,-50.5,-11.5,2020,9,39.6084161105263,22.3988162823529
153,-50.5,-11.5,2020,10,37.4690829090909,24.4311082555556
154,-50.5,-11.5,2020,11,30.81666055,23.394996625
155,-50.5,-11.5,2020,12,30.875,23.3266601666667
156,-50.5,-11.5,2021,1,30.95198362,24.1533304666667
157,-50.5,-11.5,2021,2,30.30000305,NA
158,-50.5,-11.5,2021,3,26.00999455,25.0466613666666
159,-50.5,-11.5,2021,4,28.5999959666667,23.5599873666667
160,-50.5,-11.5,2021,5,30.6185629642857,22.4199918705882
161,-50.5,-11.5,2021,6,30.9382563043478,20.624992365
162,-50.5,-11.5,2021,7,33.2834711521739,19.3234717347826
163,-50.5,-11.5,2021,8,37.920989975,19.7238013809524
164,-50.5,-11.5,2021,9,40.2569157384615,24.23713685
165,-50.5,-11.5,2021,10,36.239990225,23.50799562
166,-50.5,-11.5,2021,11,31.9199829,NA
167,-50.5,-10.5,2015,1,28.2622138222222,24.9266662333333
168,-50.5,-10.5,2015,2,29.32666015,25.41000365
169,-50.5,-10.5,2015,3,25.4033254,25.2533264
170,-50.5,-10.5,2015,4,27.1233266333333,23.1600036666667
171,-50.5,-10.5,2015,5,28.03332724,23.9199867125
172,-50.5,-10.5,2015,6,27.9417300086957,23.506991575
173,-50.5,-10.5,2015,7,29.6181765454545,21.496795656
174,-50.5,-10.5,2015,8,32.4969153769231,21.9299952166667
175,-50.5,-10.5,2015,9,34.0477718666667,24.376994325
176,-50.5,-10.5,2015,10,33.2820980631579,25.5942862214286
177,-50.5,-10.5,2015,11,33.4085606285714,24.4233296833333
178,-50.5,-10.5,2015,12,29.91865846,24.5799903875
179,-50.5,-10.5,2016,2,30.1155429333333,26.2888793888889
180,-50.5,-10.5,2016,3,29.80199583,26.4299927
181,-50.5,-10.5,2016,4,29.00749779375,25.2272671909091
182,-50.5,-10.5,2016,5,30.086990355,24.3999939
183,-50.5,-10.5,2016,6,30.2833277375,22.365995795
184,-50.5,-10.5,2016,7,31.9884502730769,20.8711061814815
185,-50.5,-10.5,2016,8,34.62499238,21.7066606714286
186,-50.5,-10.5,2016,9,35.5733210166667,23.034996025
187,-50.5,-10.5,2016,10,36.1727183909091,24.8555535333333
188,-50.5,-10.5,2016,11,31.8224945,24.14400022
189,-50.5,-10.5,2016,12,29.68399658,24.5
190,-50.5,-10.5,2017,1,28.76799315,24.7333272333333
191,-50.5,-10.5,2017,2,22.3399963,NA
192,-50.5,-10.5,2017,3,27.15199585,25.6266581333333
193,-50.5,-10.5,2017,4,28.8449935625,23.56999205
194,-50.5,-10.5,2017,5,29.5036315863636,24.6682290470588
195,-50.5,-10.5,2017,6,29.7881733318182,22.2162905111111
196,-50.5,-10.5,2017,7,29.7999968481481,19.9257104
197,-50.5,-10.5,2017,8,34.928790288,21.43271845
198,-50.5,-10.5,2017,9,36.7323753714286,23.0090859181818
199,-50.5,-10.5,2017,10,36.2630685692308,24.03799438
200,-50.5,-10.5,2017,11,29.9999999666667,24.2399902
201,-50.5,-10.5,2017,12,29.31998902,23.6999817
202,-50.5,-10.5,2018,1,28.791248325,24.664993275
203,-50.5,-10.5,2018,2,28.1266683,24.1199951
204,-50.5,-10.5,2018,3,27.0799980125,23.1466573
205,-50.5,-10.5,2018,4,27.17398985,26.064994825
206,-50.5,-10.5,2018,5,28.0918107363636,24.5106587666667
207,-50.5,-10.5,2018,6,29.258394776,21.6608289125
208,-50.5,-10.5,2018,7,30.9325844074074,20.698393556
209,-50.5,-10.5,2018,8,34.1390380952381,21.7957827947368
210,-50.5,-10.5,2018,9,33.6781699454545,22.6111043333333
211,-50.5,-10.5,2018,10,31.66998901,25.2599945
212,-50.5,-10.5,2018,11,31.6999918666667,24.5666605666667
213,-50.5,-10.5,2018,12,28.0924949625,24.5599874
214,-50.5,-10.5,2019,1,28.13798828,25.30399778
215,-50.5,-10.5,2019,2,27.6466573111111,25.60998535
216,-50.5,-10.5,2019,3,27.3133290666667,24.2799886
217,-50.5,-10.5,2019,4,28.02165985,24.9866638
218,-50.5,-10.5,2019,5,28.3923746761905,25.6384512153846
219,-50.5,-10.5,2019,6,29.0069487217391,21.924792472
220,-50.5,-10.5,2019,7,30.1066589296296,20.392792972
221,-50.5,-10.5,2019,8,33.071419852381,20.649995175
222,-50.5,-10.5,2019,9,36.4257100571429,22.0008637826087
223,-50.5,-10.5,2019,10,32.7099838,23.694992075
224,-50.5,-10.5,2019,11,30.2733256111111,24.1999918666667
225,-50.5,-10.5,2019,12,28.6911010666667,25.4039978
226,-50.5,-10.5,2020,1,27.73999024,24.006663
227,-50.5,-10.5,2020,2,28.284988425,22.9066670666667
228,-50.5,-10.5,2020,3,25.92666625,25.7599945
229,-50.5,-10.5,2020,4,27.0024910125,23.8799947166667
230,-50.5,-10.5,2020,5,26.9522128611111,24.5049972625
231,-50.5,-10.5,2020,6,28.346391604,22.37399444
232,-50.5,-10.5,2020,7,29.7562888814815,20.7114236
233,-50.5,-10.5,2020,8,33.0869472391304,20.7715360153846
234,-50.5,-10.5,2020,9,36.0210442789474,22.1911078611111
235,-50.5,-10.5,2020,10,37.3244357555556,23.8622165222222
236,-50.5,-10.5,2020,11,30.87200318,23.58999635
237,-50.5,-10.5,2020,12,28.33199462,23.55999755
238,-50.5,-10.5,2021,1,28.1366577166667,23.8699951
239,-50.5,-10.5,2021,2,27.67499545,NA
240,-50.5,-10.5,2021,3,26.45999144,24.7866516333333
241,-50.5,-10.5,2021,4,25.8,23.8533325333333
242,-50.5,-10.5,2021,5,28.4946594333333,22.7099936285714
243,-50.5,-10.5,2021,6,28.6878171130435,21.713039226087
244,-50.5,-10.5,2021,7,29.3034721086957,19.7874032407407
245,-50.5,-10.5,2021,8,34.677990725,19.7591234304348
246,-50.5,-10.5,2021,9,36.456659975,23.9519928
247,-50.5,-10.5,2021,10,30.9022149,24.899993875
248,-50.5,-10.5,2021,11,30,NA
249,-50.5,-10.5,2021,12,20.8800049,NA
250,-49.5,-12.5,2015,1,32.3333282333333,24.3074951125
251,-49.5,-12.5,2015,2,31.0088806333333,24.4333292666667
252,-49.5,-12.5,2015,3,31.0299936833333,22.3933309
253,-49.5,-12.5,2015,4,30.15999605,NA
254,-49.5,-12.5,2015,5,30.1894064588235,21.0049947083333
255,-49.5,-12.5,2015,6,30.6283251333333,20.909997555
256,-49.5,-12.5,2015,7,32.4658266625,19.86999359
257,-49.5,-12.5,2015,8,35.8938399076923,19.9695593782609
258,-49.5,-12.5,2015,9,39.5895153142857,23.3834719434783
259,-49.5,-12.5,2015,10,40.1439941333333,24.9599914583333
260,-49.5,-12.5,2015,11,37.734992975,23.1966603666667
261,-49.5,-12.5,2015,12,36.1399909222222,23.9457048857143
262,-49.5,-12.5,2016,1,31.6199951,23.9799805
263,-49.5,-12.5,2016,2,32.9755486555556,24.5166626
264,-49.5,-12.5,2016,3,32.5799952857143,23.79199525
265,-49.5,-12.5,2016,4,32.2333272277778,22.7814200285714
266,-49.5,-12.5,2016,5,32.858993525,21.83888075
267,-49.5,-12.5,2016,6,30.7688819055556,20.4811652588235
268,-49.5,-12.5,2016,7,33.5933272777778,19.5653768769231
269,-49.5,-12.5,2016,8,36.796994015,21.2916565125
270,-49.5,-12.5,2016,9,39.3933257916667,22.5072687272727
271,-49.5,-12.5,2016,10,37.6977674777778,23.5099945
272,-49.5,-12.5,2016,11,38.889984125,23.53198852
273,-49.5,-12.5,2016,12,31.21998595,24.6799927
274,-49.5,-12.5,2017,1,32.2457057428571,22.5833333333333
275,-49.5,-12.5,2017,2,29.7299957,24.0599976
276,-49.5,-12.5,2017,3,31.229995725,21.7799988
277,-49.5,-12.5,2017,4,30.4509027909091,23.1233317
278,-49.5,-12.5,2017,5,31.229994205,22.5364649176471
279,-49.5,-12.5,2017,6,31.96415965,20.8609036545455
280,-49.5,-12.5,2017,7,31.4925853555556,18.2244387
281,-49.5,-12.5,2017,8,37.1214250821429,19.8827209454546
282,-49.5,-12.5,2017,9,39.7563559772727,22.6342773619048
283,-49.5,-12.5,2017,10,39.85333048,23.5085645357143
284,-49.5,-12.5,2017,11,33.0533243666667,22.91999815
285,-49.5,-12.5,2017,12,29.7674942125,23.1199951
286,-49.5,-12.5,2018,1,29.64500045,23.05249405
287,-49.5,-12.5,2018,2,31.05999755,23.34798586
288,-49.5,-12.5,2018,3,30.58799438,23.069992075
289,-49.5,-12.5,2018,4,29.1338430615385,22.9514203857143
290,-49.5,-12.5,2018,5,29.8238031285714,21.618991095
291,-49.5,-12.5,2018,6,30.7433281,19.6718139590909
292,-49.5,-12.5,2018,7,31.8148080333333,18.9214748888889
293,-49.5,-12.5,2018,8,35.6895141476191,20.63299714
294,-49.5,-12.5,2018,9,37.7188822444445,22.2883275333333
295,-49.5,-12.5,2018,10,35.117492675,23.9399821
296,-49.5,-12.5,2018,11,29.70999145,22.7599945
297,-49.5,-12.5,2018,12,32.2724914625,20.95999145
298,-49.5,-12.5,2019,1,30.4533284666667,23.2199936
299,-49.5,-12.5,2019,2,32.2228480857143,20.6799927
300,-49.5,-12.5,2019,3,30.49999388,23.45599364
301,-49.5,-12.5,2019,4,29.5271323142857,22.4977688222222
302,-49.5,-12.5,2019,5,30.530428673913,23.066993705
303,-49.5,-12.5,2019,6,31.2091623958333,19.5981750454545
304,-49.5,-12.5,2019,7,32.359995112,19.0591608708333
305,-49.5,-12.5,2019,8,35.32298889,19.84142195
306,-49.5,-12.5,2019,9,40.6037975380952,22.1588170705882
307,-49.5,-12.5,2019,10,36.9945373545455,23.64799192
308,-49.5,-12.5,2019,11,34.4885689857143,22.5
309,-49.5,-12.5,2019,12,32.9942801428572,23.17599488
310,-49.5,-12.5,2020,1,30.24798584,23.7199961333333
311,-49.5,-12.5,2020,2,31.1266530333333,22.4066670666667
312,-49.5,-12.5,2020,3,28.96799928,22.6999918666667
313,-49.5,-12.5,2020,4,29.2366561833333,22.5649948125
314,-49.5,-12.5,2020,5,28.7033318333333,20.9818115272727
315,-49.5,-12.5,2020,6,29.444793696,19.96239502
316,-49.5,-12.5,2020,7,30.460794684,18.7504272391304
317,-49.5,-12.5,2020,8,34.082393792,19.1609039318182
318,-49.5,-12.5,2020,9,39.021995545,21.3149929
319,-49.5,-12.5,2020,10,39.249992375,23.779992
320,-49.5,-12.5,2020,11,28.9999924,23.3266601666667
321,-49.5,-12.5,2020,12,32.8666687,22.45332845
322,-49.5,-12.5,2021,1,29.3999888,24.16399536
323,-49.5,-12.5,2021,3,30.9400024333333,23.3049927
324,-49.5,-12.5,2021,4,27.49749375,21.8733317
325,-49.5,-12.5,2021,5,30.4776378,21.1922183444444
326,-49.5,-12.5,2021,6,30.3988800055555,19.53798828
327,-49.5,-12.5,2021,7,31.7624918541667,18.3192244307692
328,-49.5,-12.5,2021,8,36.1099922818182,18.9305178894737
329,-49.5,-12.5,2021,9,38.6988148411765,23.32874108125
330,-49.5,-12.5,2021,10,35.1228506857143,23.0933261555555
331,-49.5,-12.5,2021,12,21.3599854,NA
332,-49.5,-11.5,2015,1,34.3866577111111,24.4959961
333,-49.5,-11.5,2015,2,33.71999105,23.65999605
334,-49.5,-11.5,2015,3,33.1733296666667,23.3399963
335,-49.5,-11.5,2015,4,32.1199951,22.7999878
336,-49.5,-11.5,2015,5,31.6928492857143,21.84999085
337,-49.5,-11.5,2015,6,33.1827198318182,21.0942760666667
338,-49.5,-11.5,2015,7,35.729992675,19.8238045809524
339,-49.5,-11.5,2015,8,38.9808235125,19.9783287083333
340,-49.5,-11.5,2015,9,41.623989855,22.732992555
341,-49.5,-11.5,2015,10,43.3813293533333,23.7693257666667
342,-49.5,-11.5,2015,11,43.08799438,24.58332315
343,-49.5,-11.5,2015,12,41.8444349666667,24.6657060857143
344,-49.5,-11.5,2016,1,39.7799987666667,23.9199829
345,-49.5,-11.5,2016,2,39.0688781777778,24.4549942
346,-49.5,-11.5,2016,3,34.50332645,24.19999185
347,-49.5,-11.5,2016,4,36.9254483272727,22.19799193
348,-49.5,-11.5,2016,5,37.1999929315789,21.6631533842105
349,-49.5,-11.5,2016,6,35.45999146,20.8438023142857
350,-49.5,-11.5,2016,7,37.9407618615385,19.9692241846154
351,-49.5,-11.5,2016,8,40.2136299863636,20.79519532
352,-49.5,-11.5,2016,9,43.0661433307692,22.9799915818182
353,-49.5,-11.5,2016,10,41.3466627555556,23.1244405
354,-49.5,-11.5,2016,11,39.9199943625,22.3633270333333
355,-49.5,-11.5,2016,12,37.6266581,23.979988125
356,-49.5,-11.5,2017,1,38.0949936,23.1333312666667
357,-49.5,-11.5,2017,3,35.1466573,23.5099945
358,-49.5,-11.5,2017,4,32.80666095,23.17599488
359,-49.5,-11.5,2017,5,34.060864,22.3347328736842
360,-49.5,-11.5,2017,6,35.3678190826087,20.7278190217391
361,-49.5,-11.5,2017,7,34.2414708962963,18.3718476518519
362,-49.5,-11.5,2017,8,40.690360737037,20.2945390227273
363,-49.5,-11.5,2017,9,42.1104663714286,22.2599945111111
364,-49.5,-11.5,2017,10,43.00198974,23.2844374
365,-49.5,-11.5,2017,12,35.179985025,22.5599976
366,-49.5,-11.5,2018,1,35.0899912666667,23.2257080142857
367,-49.5,-11.5,2018,2,33.22999575,24.0799866
368,-49.5,-11.5,2018,3,33.63200074,23.510002125
369,-49.5,-11.5,2018,4,34.5724945,23.47199708
370,-49.5,-11.5,2018,5,34.865992735,21.8562450375
371,-49.5,-11.5,2018,6,35.6869154730769,19.869593504
372,-49.5,-11.5,2018,7,36.9492257884615,19.517029937037
373,-49.5,-11.5,2018,8,39.1072651363636,21.215992725
374,-49.5,-11.5,2018,9,40.5814209071429,21.8630723153846
375,-49.5,-11.5,2018,10,39.2299919125,23.68332925
376,-49.5,-11.5,2018,12,35.91999055,NA
377,-49.5,-11.5,2019,1,34.9333241666667,22.9066602888889
378,-49.5,-11.5,2019,2,33.749984725,23.2799988
379,-49.5,-11.5,2019,3,32.05000305,22.4533284666667
380,-49.5,-11.5,2019,4,31.6236295,21.9633178666667
381,-49.5,-11.5,2019,5,33.8162441125,23.1124973375
382,-49.5,-11.5,2019,6,33.5799912653846,20.0260792608696
383,-49.5,-11.5,2019,7,35.3976851269231,18.6891606625
384,-49.5,-11.5,2019,8,37.7942780904762,19.2314206142857
385,-49.5,-11.5,2019,9,42.8377719388889,21.7539049173913
386,-49.5,-11.5,2019,10,38.06400146,21.9766642333333
387,-49.5,-11.5,2019,11,36.0433197166667,23.5400085
388,-49.5,-11.5,2019,12,35.2999878,23.98999785
389,-49.5,-11.5,2020,1,32.58799438,23.2100067
390,-49.5,-11.5,2020,2,33.4599914333333,21.70999145
391,-49.5,-11.5,2020,3,34.4600016333333,NA
392,-49.5,-11.5,2020,4,33.8555467444444,23.7266591333333
393,-49.5,-11.5,2020,5,33.2319926,21.409990975
394,-49.5,-11.5,2020,6,34.2508265208333,20.2609058681818
395,-49.5,-11.5,2020,7,35.41438966,19.5584576
396,-49.5,-11.5,2020,8,38.055192868,19.8086892869565
397,-49.5,-11.5,2020,9,41.93899231,21.5309018272727
398,-49.5,-11.5,2020,10,40.0230665923077,23.52200011
399,-49.5,-11.5,2020,11,38.99998778,22.55000305
400,-49.5,-11.5,2020,12,38.8666687,24.609992975
401,-49.5,-11.5,2021,1,32.349998475,24.3300018
402,-49.5,-11.5,2021,2,33.539978,23.0799866
403,-49.5,-11.5,2021,3,34.7133280666667,22.2199936
404,-49.5,-11.5,2021,4,30.1699829,24.30999755
405,-49.5,-11.5,2021,5,35.2741106705882,21.3106628466667
406,-49.5,-11.5,2021,6,35.1863528181818,20.5547308631579
407,-49.5,-11.5,2021,7,36.1017256956522,19.67679444
408,-49.5,-11.5,2021,8,38.9799920952381,19.7490858681818
409,-49.5,-11.5,2021,9,41.5854492090909,23.4799979071429
410,-49.5,-11.5,2021,10,37.04799196,24.0685642714286
411,-49.5,-11.5,2021,11,32.7999878,NA
412,-49.5,-11.5,2021,12,33.8999939,NA
413,-49.5,-10.5,2015,1,32.4111056888889,23.394989025
414,-49.5,-10.5,2015,2,33.24400026,22.3600006
415,-49.5,-10.5,2015,3,33.3599854,NA
416,-49.5,-10.5,2015,4,31.57199708,21.8099976
417,-49.5,-10.5,2015,5,31.7899911,21.9099960375
418,-49.5,-10.5,2015,6,33.1599951833333,20.4999960130435
419,-49.5,-10.5,2015,7,35.2999933318182,19.5045401863636
420,-49.5,-10.5,2015,8,38.37039428,19.0142807666667
421,-49.5,-10.5,2015,9,40.695994565,22.2705158368421
422,-49.5,-10.5,2015,10,41.7661437923077,23.5506632333333
423,-49.5,-10.5,2015,11,39.664993275,23.6166585333333
424,-49.5,-10.5,2015,12,36.5457066142857,22.89599608
425,-49.5,-10.5,2016,1,33.8599854,21.3999939
426,-49.5,-10.5,2016,2,36.2028503428571,24.2311062333333
427,-49.5,-10.5,2016,3,34.52999115,23.31199342
428,-49.5,-10.5,2016,4,33.9218084272727,21.2371346571429
429,-49.5,-10.5,2016,5,33.518811382353,21.4359944666667
430,-49.5,-10.5,2016,6,33.698992925,20.2747352894737
431,-49.5,-10.5,2016,7,36.5676879884615,18.64159058
432,-49.5,-10.5,2016,8,39.074995425,19.7173833347826
433,-49.5,-10.5,2016,9,41.0971374571429,21.2724914375
434,-49.5,-10.5,2016,10,39.3181735,22.1399943
435,-49.5,-10.5,2016,11,36.92998885,22.9628426571429
436,-49.5,-10.5,2016,12,32.9533284666667,23.0199890333333
437,-49.5,-10.5,2017,1,32.6079956,21.4799805
438,-49.5,-10.5,2017,2,32.1000061,NA
439,-49.5,-10.5,2017,3,32.08999125,23.05999755
440,-49.5,-10.5,2017,4,31.0028512142857,22.86799928
441,-49.5,-10.5,2017,5,32.8243421391304,22.3733249222222
442,-49.5,-10.5,2017,6,33.7408231125,19.921730373913
443,-49.5,-10.5,2017,7,33.216795664,17.8044411037037
444,-49.5,-10.5,2017,8,39.4511029222222,19.0373853652174
445,-49.5,-10.5,2017,9,42.392627931579,21.1123744333333
446,-49.5,-10.5,2017,10,41.9571358785714,23.33599244
447,-49.5,-10.5,2017,11,35.834991425,23.3399963
448,-49.5,-10.5,2017,12,34.8899994,22.4799805
449,-49.5,-10.5,2018,1,34.1499938833333,23.4199931
450,-49.5,-10.5,2018,2,29.1199951,22.66000365
451,-49.5,-10.5,2018,3,30.7628479,23.52998355
452,-49.5,-10.5,2018,4,30.06998825,22.97199098
453,-49.5,-10.5,2018,5,31.5238037142857,21.7094662315789
454,-49.5,-10.5,2018,6,32.6453763576923,19.6133257458333
455,-49.5,-10.5,2018,7,34.8053776653846,18.988790276
456,-49.5,-10.5,2018,8,36.768564852381,20.280995175
457,-49.5,-10.5,2018,9,39.5727206181818,20.34598998
458,-49.5,-10.5,2018,10,37.65999144,23.65998532
459,-49.5,-10.5,2018,12,34.209995275,21.8133341333333
460,-49.5,-10.5,2019,1,31.8485630571429,23.7266540666667
461,-49.5,-10.5,2019,2,31.7428545142857,NA
462,-49.5,-10.5,2019,3,31.56999205,23.3399963666667
463,-49.5,-10.5,2019,4,30.8824920625,23.2333272666667
464,-49.5,-10.5,2019,5,31.6877712722222,23.0071389357143
465,-49.5,-10.5,2019,6,32.2016601458333,19.6283264125
466,-49.5,-10.5,2019,7,33.4824918083333,18.4161827380952
467,-49.5,-10.5,2019,8,36.2452553105263,17.83727055
468,-49.5,-10.5,2019,9,40.0780901190476,21.1809040363636
469,-49.5,-10.5,2019,10,36.33332315,22.89599002
470,-49.5,-10.5,2019,11,35.3599955333333,22.41999055
471,-49.5,-10.5,2019,12,33.406662,23.9799906333333
472,-49.5,-10.5,2020,1,31.224990825,23.4733276333333
473,-49.5,-10.5,2020,2,29.18999485,21.25
474,-49.5,-10.5,2020,3,31.424995425,22.2200012
475,-49.5,-10.5,2020,4,30.7854531,23.9766591166666
476,-49.5,-10.5,2020,5,31.8553772,21.6333279
477,-49.5,-10.5,2020,6,32.1078225826087,20.4178884473684
478,-49.5,-10.5,2020,7,34.0233256125,18.9030703076923
479,-49.5,-10.5,2020,8,37.5308252916667,19.2436301454545
480,-49.5,-10.5,2020,9,41.37099304,20.47899627
481,-49.5,-10.5,2020,10,40.9799943454545,23.27199096
482,-49.5,-10.5,2020,11,37.6766611833333,22.6199951
483,-49.5,-10.5,2020,12,35.3533223333333,24.0133361666667
484,-49.5,-10.5,2021,1,32.7933247666667,23.6749878
485,-49.5,-10.5,2021,2,30.85998535,NA
486,-49.5,-10.5,2021,3,31.8239929,23.7200012
487,-49.5,-10.5,2021,4,28.42999265,24.2599945
488,-49.5,-10.5,2021,5,32.7485634928571,20.9307603230769
489,-49.5,-10.5,2021,6,32.9133199066667,19.8988834
490,-49.5,-10.5,2021,7,34.1927198954546,18.4715306230769
491,-49.5,-10.5,2021,8,37.3072648409091,18.4723772190476
492,-49.5,-10.5,2021,9,38.3399935636364,23.7215341307692
493,-49.5,-10.5,2021,10,36.3524932875,23.9399922666667
494,-49.5,-10.5,2021,11,31.539978,21.8599854
495,-49.5,-10.5,2021,12,30.2200012,NA
496,-49.5,-9.5,2015,1,30.7999916,22.3999939
497,-49.5,-9.5,2015,2,31.5466512,NA
498,-49.5,-9.5,2015,3,30.769989,22.8599854
499,-49.5,-9.5,2015,4,27.42999265,21.8266601666667
500,-49.5,-9.5,2015,5,30.29465738,21.9249916125
501,-49.5,-9.5,2015,6,31.8922153111111,21.2026022217391
502,-49.5,-9.5,2015,7,33.5912966521739,20.4686889695652
503,-49.5,-9.5,2015,8,36.626395264,20.8608283916667
504,-49.5,-9.5,2015,9,37.4744398444444,23.47598726
505,-49.5,-9.5,2015,10,36.8628453,24.597494125
506,-49.5,-9.5,2015,11,33.714996325,23.1914193428572
507,-49.5,-9.5,2015,12,32.3166656666667,23.7033183
508,-49.5,-9.5,2016,1,29.9400024,22.1399841
509,-49.5,-9.5,2016,2,32.4749870125,23.6199912875
510,-49.5,-9.5,2016,3,31.813324,23.98399656
511,-49.5,-9.5,2016,4,31.0733269555556,22.2074928375
512,-49.5,-9.5,2016,5,31.06133016,21.5687446625
513,-49.5,-9.5,2016,6,30.28899231,19.9847528333333
514,-49.5,-9.5,2016,7,33.8246096038462,20.1121666956522
515,-49.5,-9.5,2016,8,36.5842028210526,21.1761837904762
516,-49.5,-9.5,2016,9,37.7511020111111,21.9666646166667
517,-49.5,-9.5,2016,10,36.6999900181818,22.6599934888889
518,-49.5,-9.5,2016,11,34.2285679428571,24.199996925
519,-49.5,-9.5,2017,1,31.264991775,21.9899902
520,-49.5,-9.5,2017,2,31.6399841,NA
521,-49.5,-9.5,2017,3,30.35198974,21.8266601333333
522,-49.5,-9.5,2017,4,29.42398682,22.8333231666667
523,-49.5,-9.5,2017,5,30.6922166555556,22.74799194
524,-49.5,-9.5,2017,6,32.0208282416667,20.7973871608696
525,-49.5,-9.5,2017,7,32.4276862346154,19.0223013076923
526,-49.5,-9.5,2017,8,37.266656937037,21.2718131272727
527,-49.5,-9.5,2017,9,39.6718098045455,22.6499939
528,-49.5,-9.5,2017,10,35.743326825,23.689994825
529,-49.5,-9.5,2017,11,30.21998595,23.4400024
530,-49.5,-9.5,2017,12,27.4199982,19.8999939
531,-49.5,-9.5,2018,1,30.06599731,NA
532,-49.5,-9.5,2018,2,29.0933227666667,22.84999085
533,-49.5,-9.5,2018,3,27.734992975,19.7799988
534,-49.5,-9.5,2018,4,29.2177666444445,22.5399983666667
535,-49.5,-9.5,2018,5,29.4144405833333,21.5919921866667
536,-49.5,-9.5,2018,6,31.4638413653846,20.5962897481481
537,-49.5,-9.5,2018,7,33.5792236423077,19.88082885
538,-49.5,-9.5,2018,8,35.2504664952381,21.3282273235294
539,-49.5,-9.5,2018,9,34.8583246833333,22.0999993222222
540,-49.5,-9.5,2018,10,32.32799684,22.23798828
541,-49.5,-9.5,2018,11,31.1949997,22.35998535
542,-49.5,-9.5,2018,12,30.45598754,NA
543,-49.5,-9.5,2019,1,29.8324928375,20.95665995
544,-49.5,-9.5,2019,2,30.87199708,22.6699829
545,-49.5,-9.5,2019,3,28.9799906333333,22.12498475
546,-49.5,-9.5,2019,4,28.8449935875,22.22499085
547,-49.5,-9.5,2019,5,30.4388158529412,23.0399944538462
548,-49.5,-9.5,2019,6,31.4173849304348,20.3372664
549,-49.5,-9.5,2019,7,33.0092256923077,20.05399474
550,-49.5,-9.5,2019,8,34.9721692956522,19.7779953
551,-49.5,-9.5,2019,9,36.609989925,23.4761832047619
552,-49.5,-9.5,2019,10,31.23999636,23.304992675
553,-49.5,-9.5,2019,11,30.45998534,22.4749985
554,-49.5,-9.5,2019,12,29.9033253666667,23.1199900166667
555,-49.5,-9.5,2020,1,29.43999024,22.8200073
556,-49.5,-9.5,2020,2,30.70999145,23.5799866
557,-49.5,-9.5,2020,3,29.59999085,NA
558,-49.5,-9.5,2020,4,29.4163541,22.6733246
559,-49.5,-9.5,2020,5,28.97998961,21.8766632
560,-49.5,-9.5,2020,6,30.7192529703704,20.9494072352941
561,-49.5,-9.5,2020,7,32.594475062069,19.560826625
562,-49.5,-9.5,2020,8,34.6918436703704,20.3684146263158
563,-49.5,-9.5,2020,9,37.77099456,22.3341118235294
564,-49.5,-9.5,2020,10,35.4849904333333,24.0836265
565,-49.5,-9.5,2020,11,33.51499175,23.013326
566,-49.5,-9.5,2020,12,32.78399658,22.9099884
567,-49.5,-9.5,2021,1,29.3466593666667,22.3999938666667
